timestamps;TP9;AF7;AF8;TP10;Right AUX
1553640583;35.645;4.883;36.133;31.25;28.809
1553640583;28.809;12.207;31.25;17.09;33.691
1553640583;37.598;15.137;25.879;5.371;43.457
1553640583;30.273;15.625;27.344;6.348;37.598
1553640583;29.785;15.625;29.297;22.949;28.809
1553640583;30.762;11.23;31.738;23.926;27.832
1553640583;31.25;12.207;31.25;26.367;32.227
1553640583;42.969;17.09;29.785;35.645;34.668
1553640583;29.785;16.113;29.297;35.645;25.879
1553640583;22.949;18.555;25.391;32.715;26.367
1553640583;20.02;21.484;27.344;34.668;29.297
1553640583;15.137;20.508;31.25;35.156;29.785
1553640583;11.23;24.414;29.785;30.762;31.25
1553640583;8.789;27.832;33.203;32.227;31.25
1553640583;12.695;28.32;37.109;36.133;38.574
1553640583;26.367;30.273;30.762;44.434;41.504
1553640583;29.785;25.879;29.785;56.641;28.32
1553640583;20.02;22.461;31.738;56.641;23.438
1553640583;35.645;21.973;28.32;53.223;23.926
1553640583;45.898;22.461;27.832;40.039;35.645
1553640583;27.344;24.902;29.297;29.785;41.016
1553640583;23.438;25.391;30.273;19.531;34.668
1553640583;25.391;29.785;30.762;6.836;31.25
1553640583;29.297;38.086;27.344;-4.883;37.109
1553640583;26.367;41.016;27.344;8.301;42.48
1553640583;26.367;38.574;29.297;26.367;41.992
1553640583;34.18;39.551;26.855;32.715;34.18
1553640583;40.039;46.387;29.297;42.48;35.156
1553640583;46.387;48.34;35.156;42.48;38.574
1553640583;30.762;67.383;35.156;33.203;35.645
1553640583;25.879;109.863;31.25;29.297;36.133
1553640583;34.18;128.906;30.762;31.738;34.668
1553640583;25.391;131.836;34.668;39.062;35.156
1553640583;17.09;134.277;37.109;37.109;33.203
1553640583;2.93;132.812;33.203;34.668;27.344
1553640583;1.953;129.883;26.855;29.297;27.832
1553640583;10.742;127.441;29.297;39.062;35.645
1553640583;6.836;123.047;32.227;54.688;40.039
1553640583;10.254;116.211;30.273;42.969;38.574
1553640583;14.16;113.281;24.902;35.156;32.715
1553640583;22.949;111.816;25.391;29.785;38.574
1553640583;24.414;106.445;28.32;23.438;41.504
1553640583;26.855;103.027;24.414;26.367;36.621
1553640583;20.508;97.656;23.438;28.32;31.25
1553640583;17.578;91.309;23.926;28.32;32.715
1553640583;28.32;88.867;24.902;39.551;43.457
1553640583;13.184;90.332;27.832;44.434;41.016
1553640583;18.555;90.332;26.367;38.086;32.715
1553640583;30.273;84.961;23.438;42.48;31.738
1553640583;32.227;83.496;23.926;41.992;39.062
1553640583;44.434;83.008;24.902;36.133;44.434
1553640583;50.781;78.613;24.902;47.852;53.223
1553640583;25.879;72.754;27.832;46.875;43.457
1553640583;-1.465;72.266;30.762;28.809;34.18
1553640583;6.836;74.219;26.855;30.273;37.109
1553640583;12.695;74.219;23.438;38.574;34.668
1553640583;32.715;74.219;24.414;43.457;40.527
1553640583;50.293;73.73;25.391;54.199;61.035
1553640583;33.691;72.266;23.926;59.082;69.824
1553640583;19.531;68.359;26.855;44.922;49.805
1553640583;32.715;63.477;29.297;39.551;38.574
1553640583;50.781;59.57;25.879;62.5;44.922
1553640583;30.273;56.641;27.832;61.523;50.293
1553640583;20.996;59.57;27.832;55.176;48.828
1553640583;22.461;61.523;26.367;67.383;39.062
1553640583;13.672;58.594;26.367;57.129;33.203
1553640583;21.484;54.688;26.367;45.898;41.504
1553640583;30.762;54.199;22.949;33.691;42.969
1553640583;30.273;57.617;17.578;27.832;40.527
1553640583;23.438;58.105;23.926;28.32;38.574
1553640583;20.02;57.617;27.344;27.832;40.039
1553640583;28.809;53.711;22.461;29.297;41.504
1553640583;24.902;49.805;20.508;27.832;41.992
1553640583;22.949;48.828;24.902;38.086;38.574
1553640583;31.738;46.387;25.391;41.992;35.645
1553640583;40.527;45.41;25.391;37.109;38.086
1553640583;35.156;42.969;30.273;47.363;36.621
1553640583;20.996;40.039;32.715;48.34;33.203
1553640583;54.199;40.527;33.691;37.109;44.922
1553640583;61.035;41.016;33.691;49.805;48.828
1553640583;32.715;41.016;33.203;72.266;28.32
1553640583;38.086;40.039;32.227;76.66;22.461
1553640583;34.668;37.598;33.691;51.27;23.926
1553640583;30.273;41.504;31.738;39.062;33.691
1553640583;18.066;42.48;28.809;47.852;36.133
1553640583;8.301;41.016;26.367;24.414;31.738
1553640583;7.324;41.504;24.414;-8.789;23.438
1553640583;-9.277;39.551;26.855;1.465;25.879
1553640583;-0.977;36.621;29.785;12.695;29.297
1553640583;29.785;33.203;32.715;10.254;20.508
1553640583;31.738;33.691;29.785;12.207;17.09
1553640583;17.09;34.668;27.344;15.625;26.855
1553640583;9.766;28.809;30.273;21.484;33.203
1553640583;12.207;24.414;32.715;34.668;27.344
1553640583;7.324;25.879;34.668;51.27;21.973
1553640583;16.113;30.273;33.691;29.297;24.902
1553640583;35.645;34.18;31.738;17.578;32.715
1553640583;31.738;35.645;30.273;30.273;36.133
1553640583;13.672;32.227;31.738;34.18;35.645
1553640583;22.461;30.273;32.227;44.434;30.762
1553640583;37.109;34.18;32.227;43.457;29.297
1553640583;30.273;34.18;35.156;38.574;34.668
1553640583;31.25;33.691;34.668;46.387;31.738
1553640583;22.949;28.809;35.156;55.176;21.973
1553640583;23.926;25.879;34.18;35.156;29.297
1553640583;45.41;28.809;34.18;17.578;34.18
1553640583;35.645;28.809;36.133;26.855;26.367
1553640583;22.461;28.809;36.133;26.855;21.484
1553640583;33.203;28.32;34.668;34.668;26.855
1553640583;20.996;27.832;32.715;41.016;31.738
1553640583;4.883;27.832;30.762;35.156;32.227
1553640583;10.742;24.902;30.273;38.086;25.391
1553640583;8.301;21.973;32.715;30.762;20.508
1553640583;6.348;20.02;33.691;18.066;30.273
1553640583;17.578;22.949;33.691;23.438;30.273
1553640583;19.043;27.344;33.691;22.461;17.578
1553640583;15.625;28.32;32.715;30.762;14.16
1553640583;23.438;26.367;28.32;31.738;25.879
1553640583;41.016;26.367;28.809;21.973;33.203
1553640583;38.086;28.32;30.762;30.273;36.133
1553640583;19.531;26.855;32.715;33.691;37.109
1553640583;14.16;26.367;33.691;29.785;39.062
1553640583;24.902;29.785;30.762;32.715;39.062
1553640583;34.18;31.25;32.715;38.086;36.133
1553640583;26.367;26.855;35.156;39.062;31.25
1553640583;18.066;22.461;36.133;39.062;31.738
1553640583;20.02;20.508;32.227;40.527;38.086
1553640583;32.715;21.484;30.273;39.551;32.227
1553640583;44.922;24.902;32.227;31.25;24.414
1553640583;31.25;25.879;30.273;15.137;21.484
1553640583;10.742;24.414;29.785;11.719;28.32
1553640583;11.719;22.461;31.738;25.879;32.715
1553640583;26.367;20.02;30.762;30.762;30.762
1553640583;19.043;20.02;29.297;34.668;26.367
1553640583;3.906;20.996;30.762;39.062;30.762
1553640583;1.953;20.996;31.25;38.574;35.645
1553640583;6.836;21.973;29.297;30.762;28.809
1553640583;21.484;25.391;31.738;27.832;25.391
1553640583;19.043;28.809;33.203;49.316;28.809
1553640583;16.113;24.414;33.691;51.758;31.738
1553640583;31.738;21.484;36.621;28.32;28.809
1553640583;32.227;27.832;36.621;35.156;20.996
1553640583;12.695;34.668;32.715;55.664;21.484
1553640583;5.859;29.785;29.297;41.992;30.273
1553640583;27.344;23.926;33.203;35.156;32.227
1553640583;40.039;26.855;37.598;34.668;22.949
1553640583;13.184;28.809;39.062;42.48;17.09
1553640583;-13.184;19.531;38.086;42.48;28.809
1553640583;-1.465;17.09;34.18;23.438;29.297
1553640583;11.23;21.484;33.691;13.184;19.043
1553640583;0;18.066;37.109;12.207;16.113
1553640583;-0.977;20.508;34.18;20.996;23.926
1553640584;5.859;23.438;32.227;30.762;24.902
1553640584;10.742;25.391;34.668;36.621;18.066
1553640584;15.137;23.926;32.227;19.043;16.113
1553640584;18.555;23.926;30.762;14.16;24.414
1553640584;20.508;26.855;34.18;35.645;34.18
1553640584;18.555;26.367;37.109;30.762;31.738
1553640584;32.715;29.297;34.668;21.484;32.227
1553640584;51.27;23.926;36.133;24.902;36.621
1553640584;51.27;11.719;36.621;37.598;63.965
1553640584;41.016;20.996;33.691;54.199;81.543
1553640584;27.832;21.484;39.551;44.922;49.805
1553640584;17.09;11.719;40.527;41.016;25.391
1553640584;4.395;8.789;40.039;46.875;21.484
1553640584;4.395;10.254;37.598;33.691;16.113
1553640584;18.066;27.344;30.273;27.832;14.16
1553640584;14.16;20.508;33.691;16.602;10.254
1553640584;13.184;6.348;38.574;3.906;23.926
1553640584;26.855;21.484;35.645;17.578;30.273
1553640584;20.02;32.715;36.133;40.527;23.438
1553640584;3.906;19.531;38.574;29.785;27.344
1553640584;7.324;-20.996;41.016;3.418;31.738
1553640584;28.32;-36.133;47.363;28.32;37.598
1553640584;40.039;-3.906;53.711;64.453;42.969
1553640584;30.273;17.09;36.621;36.621;31.25
1553640584;11.719;47.852;20.02;10.742;18.066
1553640584;21.484;38.574;23.438;29.297;33.203
1553640584;45.41;2.93;32.715;39.551;47.852
1553640584;73.73;34.668;69.824;62.012;65.43
1553640584;43.457;50.293;73.242;48.34;53.223
1553640584;4.883;55.176;38.086;6.348;24.414
1553640584;35.156;36.133;28.809;17.578;20.996
1553640584;19.531;26.855;25.879;28.32;9.277
1553640584;-5.859;31.25;23.438;13.672;2.93
1553640584;12.207;40.527;28.809;10.742;16.602
1553640584;17.578;37.598;34.18;30.273;36.133
1553640584;5.859;33.691;29.785;25.391;39.062
1553640584;23.926;-12.207;33.691;29.785;43.457
1553640584;85.449;-124.512;68.848;66.895;84.473
1553640584;145.996;-53.711;100.098;123.047;127.441
1553640584;115.723;119.629;67.383;118.164;123.535
1553640584;77.637;56.152;39.062;72.266;94.238
1553640584;124.023;-29.785;78.125;128.418;85.938
1553640584;54.688;61.035;42.48;98.145;31.738
1553640584;-46.875;75.195;-13.184;-22.949;-16.602
1553640584;-78.125;119.629;-16.602;-46.875;-22.461
1553640584;-20.508;56.641;19.531;-0.488;19.531
1553640584;74.219;23.438;82.031;55.176;89.844
1553640584;26.367;142.09;57.617;25.879;47.852
1553640584;-45.898;191.895;-6.836;-41.504;-37.598
1553640584;-62.5;244.629;-18.555;-51.27;-48.828
1553640584;-63.477;166.016;-12.695;-35.645;-33.203
1553640584;-15.625;95.215;3.906;-10.254;-1.465
1553640584;-3.418;226.074;5.371;10.742;3.906
1553640584;-24.902;310.059;-4.395;20.02;-10.742
1553640584;-31.25;287.598;-0.488;16.602;-7.812
1553640584;-28.32;302.734;3.906;1.953;1.465
1553640584;-4.883;349.121;5.371;9.277;3.418
1553640584;2.441;367.676;3.418;13.672;2.441
1553640584;5.371;388.672;0.488;9.277;3.906
1553640584;16.113;413.086;3.418;23.438;11.719
1553640584;7.812;436.523;7.324;34.18;13.184
1553640584;-5.371;455.078;10.254;11.719;15.625
1553640584;-7.812;465.332;10.254;10.742;18.555
1553640584;-1.953;467.285;10.254;20.02;24.414
1553640584;17.578;460.449;15.625;19.043;21.484
1553640584;16.113;444.824;14.16;17.578;12.695
1553640584;0;431.152;12.207;24.902;13.672
1553640584;6.348;422.852;16.113;21.973;15.137
1553640584;19.043;407.715;16.113;15.625;21.973
1553640584;30.762;388.184;14.648;17.578;22.949
1553640584;29.785;368.652;14.648;19.531;20.02
1553640584;19.531;348.633;16.113;20.508;19.043
1553640584;28.32;325.195;18.555;16.602;23.926
1553640584;33.691;297.363;16.602;19.531;21.973
1553640584;28.32;272.949;16.602;28.809;23.438
1553640584;20.02;244.141;19.531;44.434;28.32
1553640584;29.297;214.355;22.461;48.34;35.156
1553640584;41.504;185.547;25.879;44.922;38.086
1553640584;45.898;147.461;26.855;53.711;38.574
1553640584;39.551;106.934;27.832;58.594;43.945
1553640584;30.762;66.895;28.809;39.062;42.48
1553640584;28.32;25.391;27.832;20.996;37.109
1553640584;19.043;-3.418;26.855;4.395;36.621
1553640584;31.25;-20.02;29.785;16.113;41.016
1553640584;46.875;-39.551;35.156;31.25;48.828
1553640584;36.133;-53.711;34.18;18.555;51.758
1553640584;29.297;-63.477;32.227;29.785;49.316
1553640584;32.227;-79.59;34.18;55.176;54.199
1553640584;33.203;-83.496;33.203;58.105;55.176
1553640584;47.852;-83.496;35.645;52.246;64.941
1553640584;57.129;-108.887;41.992;54.199;74.219
1553640584;64.941;-167.48;50.781;68.359;68.848
1553640584;62.988;-173.34;57.617;66.406;63.477
1553640584;39.062;-91.797;43.945;54.199;56.641
1553640584;40.039;-80.078;33.691;52.246;47.363
1553640584;54.688;-107.91;31.738;42.969;43.457
1553640584;34.18;-89.355;31.25;41.504;40.527
1553640584;23.926;-80.078;41.992;36.133;38.086
1553640584;36.133;-84.961;42.969;40.527;44.922
1553640584;48.34;-86.426;44.922;58.594;49.805
1553640584;51.758;-100.098;51.27;66.895;53.711
1553640584;49.805;-96.68;49.316;68.848;54.688
1553640584;55.664;-80.566;44.434;60.547;49.316
1553640584;51.27;-67.383;41.504;54.199;46.875
1553640584;42.969;-68.848;44.922;42.969;47.363
1553640584;60.547;-87.402;47.852;43.945;54.199
1553640584;62.5;-73.242;47.363;54.199;52.734
1553640584;48.34;-46.875;47.363;48.828;42.48
1553640584;52.246;-40.039;48.34;44.922;44.434
1553640584;64.453;-54.688;47.363;58.594;46.387
1553640584;64.453;-43.945;45.41;74.219;35.645
1553640584;48.34;-27.832;42.48;55.176;32.715
1553640584;50.781;-50.781;41.016;60.547;32.715
1553640584;73.242;-46.875;43.945;81.543;27.344
1553640584;65.918;-10.742;45.898;53.223;32.227
1553640584;27.344;-22.949;41.016;38.574;36.621
1553640584;20.996;-41.016;43.945;34.668;40.527
1553640584;37.109;-35.645;44.434;21.973;31.738
1553640584;33.691;-21.973;38.574;28.809;17.09
1553640584;22.461;-13.184;34.18;15.625;19.043
1553640584;14.16;-25.879;33.691;8.789;17.578
1553640584;17.578;-16.113;36.621;29.785;18.555
1553640584;31.25;0;39.062;43.457;24.414
1553640584;44.434;9.766;41.992;63.965;31.25
1553640584;59.57;8.301;41.992;45.898;28.809
1553640584;71.777;8.301;41.016;28.809;23.926
1553640584;60.059;7.324;41.016;34.18;26.855
1553640584;53.223;-8.789;42.969;40.527;21.973
1553640584;47.852;-10.254;42.969;41.016;22.949
1553640584;34.668;-1.465;43.457;31.25;29.785
1553640584;24.902;0.977;41.016;42.969;30.273
1553640584;28.809;4.395;36.133;44.922;32.715
1553640584;49.805;5.371;35.645;31.738;37.109
1553640584;51.758;8.301;34.18;43.457;34.668
1553640584;44.922;3.418;32.715;51.27;36.621
1553640584;48.828;7.812;32.715;44.922;40.039
1553640584;50.781;4.883;33.203;46.875;41.016
1553640584;64.453;-5.859;30.762;43.945;35.645
1553640584;75.195;2.441;30.762;30.273;31.738
1553640584;64.941;8.789;34.668;8.789;30.273
1553640584;52.246;5.371;36.621;30.273;35.156
1553640584;35.156;3.906;33.691;61.523;35.645
1553640584;39.551;-1.465;34.18;47.852;39.062
1553640584;62.988;-8.301;36.621;51.758;48.828
1553640584;59.57;-6.836;35.645;54.199;45.898
1553640584;35.156;0.488;32.715;44.434;41.504
1553640584;29.785;7.812;27.832;35.645;41.504
1553640584;42.48;3.906;30.273;30.762;45.898
1553640584;52.734;2.441;36.133;36.621;50.781
1553640584;65.918;2.441;33.203;20.508;44.434
1553640584;67.383;-1.953;33.691;31.738;31.738
1553640584;39.062;-4.395;35.156;56.641;25.391
1553640584;19.531;0;32.715;41.016;29.785
1553640584;20.996;-5.371;32.715;23.438;38.086
1553640584;26.855;-9.766;32.715;23.438;36.621
1553640584;36.621;-7.324;32.715;49.316;40.039
1553640584;56.152;-11.23;37.598;71.289;38.086
1553640584;63.965;-11.719;37.598;45.898;31.738
1553640584;43.457;-4.883;36.621;26.855;33.691
1553640584;44.922;1.953;38.086;27.832;35.645
1553640584;52.734;-2.441;34.668;20.02;41.504
1553640584;29.785;-3.418;33.691;34.18;39.062
1553640584;34.668;0;34.18;44.922;41.504
1553640584;41.992;-3.906;33.203;42.48;48.34
1553640584;41.992;-10.742;35.645;22.949;44.434
1553640584;40.039;-19.043;39.551;14.16;41.016
1553640584;35.645;-22.461;39.551;32.715;41.504
1553640584;50.781;-22.949;38.086;35.156;47.852
1553640584;60.547;-24.902;36.621;30.273;49.805
1553640584;46.387;-20.996;36.133;29.297;43.945
1553640584;35.156;-23.438;39.062;63.477;49.316
1553640584;40.039;-25.879;43.945;100.098;55.176
1553640584;31.738;-28.32;41.504;50.781;50.293
1553640584;22.949;-19.531;37.109;12.207;42.969
1553640584;31.25;-8.301;38.086;26.367;44.922
1553640584;47.363;-30.273;38.574;57.617;62.012
1553640584;55.176;-29.297;40.527;74.219;67.383
1553640584;46.875;-12.695;40.039;35.645;58.594
1553640584;30.273;-0.977;34.668;33.203;48.34
1553640584;22.461;4.395;36.621;53.711;50.293
1553640584;28.32;-1.953;36.621;58.105;58.105
1553640584;21.484;0.977;34.18;52.246;57.129
1553640584;17.578;-5.859;36.621;36.621;53.223
1553640584;23.926;-10.254;40.039;31.25;49.805
1553640584;37.598;-3.418;41.992;39.551;51.27
1553640584;57.129;-3.906;41.992;42.48;55.664
1553640584;42.969;-3.906;39.551;29.785;51.27
1553640584;26.855;7.324;40.039;41.992;49.316
1553640584;29.297;13.672;38.086;58.594;48.828
1553640584;22.461;8.301;36.621;44.434;48.828
1553640584;19.043;7.324;38.574;40.039;48.34
1553640584;11.719;11.719;39.062;40.527;32.715
1553640584;9.277;7.324;41.016;30.762;28.809
1553640584;23.926;-2.441;38.086;27.344;39.062
1553640584;40.527;-11.719;39.062;43.457;28.32
1553640584;30.762;-3.418;41.992;42.48;20.02
1553640584;19.043;1.953;40.039;17.09;26.855
1553640584;21.484;4.395;40.039;21.973;35.645
1553640584;33.691;-1.465;41.992;50.293;43.457
1553640584;36.133;-2.93;40.527;71.777;43.457
1553640584;31.738;22.949;29.297;67.871;43.945
1553640584;36.621;27.344;25.391;63.477;33.691
1553640584;31.738;20.508;35.156;50.781;33.203
1553640584;26.855;22.949;38.574;31.738;36.133
1553640584;35.645;16.602;37.109;23.438;33.203
1553640584;29.785;5.371;36.133;18.555;40.039
1553640584;5.859;7.812;35.156;20.02;49.805
1553640584;3.906;11.719;34.18;21.484;45.41
1553640584;29.785;12.207;33.691;39.551;39.551
1553640584;54.688;18.066;32.227;55.176;35.645
1553640584;18.555;16.602;32.227;57.129;40.527
1553640584;-2.441;9.766;32.715;44.922;40.527
1553640584;33.203;11.719;34.668;29.297;35.156
1553640584;71.777;13.672;37.109;43.457;39.551
1553640584;79.102;5.859;36.133;68.848;36.133
1553640584;40.039;8.301;34.668;75.195;38.086
1553640584;22.949;14.16;34.668;50.781;39.062
1553640584;27.832;11.23;35.645;30.273;37.109
1553640584;9.277;8.789;31.25;0;40.039
1553640584;9.277;9.277;28.809;-0.977;37.598
1553640584;12.207;0.488;34.668;11.23;27.344
1553640584;12.695;-4.883;33.203;3.418;26.367
1553640584;30.762;-0.977;29.785;7.812;27.344
1553640584;40.039;1.465;30.762;32.227;38.086
1553640584;38.086;5.859;30.762;34.668;36.621
1553640584;23.438;-3.906;32.715;32.715;18.066
1553640584;17.09;-2.93;32.715;39.062;20.02
1553640584;13.184;1.465;30.762;26.367;26.367
1553640584;5.859;-3.418;33.691;29.785;24.414
1553640584;21.484;3.906;34.668;33.203;22.949
1553640584;35.645;5.371;32.715;26.855;23.926
1553640584;37.109;-0.977;34.18;19.043;24.902
1553640584;27.344;-8.301;35.156;17.09;34.18
1553640584;30.762;-13.184;38.086;23.926;41.504
1553640584;29.297;-14.16;41.016;37.598;32.715
1553640584;32.715;-14.648;36.621;47.363;20.508
1553640584;40.039;-5.371;33.691;50.293;20.508
1553640584;28.32;10.742;36.621;46.387;21.973
1553640584;29.297;18.555;33.203;37.109;24.902
1553640584;36.621;21.484;25.391;41.504;30.762
1553640584;33.691;16.113;31.738;36.133;34.668
1553640584;12.207;11.23;33.691;20.996;25.879
1553640584;16.113;2.93;38.574;21.484;19.043
1553640584;54.688;9.766;44.922;28.809;29.785
1553640584;42.48;20.508;35.645;30.273;33.203
1553640584;12.695;16.113;39.062;24.902;29.785
1553640584;33.691;12.695;41.504;35.156;27.832
1553640584;87.402;-6.348;41.504;47.852;22.949
1553640584;86.426;0.977;36.621;45.898;26.855
1553640584;15.625;15.625;33.691;45.898;42.969
1553640584;-1.953;8.789;26.367;62.988;58.594
1553640584;12.695;11.23;23.438;55.664;66.406
1553640584;9.766;8.789;41.016;10.742;48.828
1553640584;-7.324;6.836;52.734;0.488;27.832
1553640584;-5.859;-2.441;52.734;23.926;23.926
1553640584;9.277;-4.395;45.41;16.602;19.043
1553640585;0.488;-2.93;40.039;28.32;24.414
1553640585;-6.836;-3.906;42.48;25.391;29.297
1553640585;-1.953;-15.137;43.457;-3.906;19.043
1553640585;5.859;-38.574;39.062;-2.441;0.488
1553640585;9.766;-23.438;39.062;15.625;-16.113
1553640585;7.812;7.812;38.574;22.461;-3.906
1553640585;13.672;2.93;30.762;19.043;8.789
1553640585;28.809;-25.391;29.785;23.438;16.602
1553640585;35.156;-5.371;40.039;27.344;20.508
1553640585;21.973;18.066;38.574;45.898;13.184
