timestamps;TP9;AF7;AF8;TP10;Right AUX
1553639734;34.668;37.109;38.574;30.762;29.297
1553639734;26.855;34.668;35.156;32.715;31.25
1553639734;24.414;35.645;37.598;38.574;28.809
1553639734;10.742;37.598;42.48;40.039;25.391
1553639734;26.855;38.086;40.039;52.734;38.086
1553639734;50.293;36.621;34.18;51.758;41.016
1553639734;14.16;31.25;38.086;27.832;17.578
1553639734;-6.836;23.926;38.574;17.09;-0.488
1553639734;5.859;19.043;34.18;22.949;4.883
1553639734;26.855;16.602;35.645;30.273;14.16
1553639734;35.645;18.066;35.645;31.738;17.578
1553639734;17.578;20.508;37.109;29.297;22.949
1553639734;20.996;18.555;40.039;35.156;27.344
1553639734;19.531;20.02;34.18;35.156;28.809
1553639734;17.09;19.043;22.461;29.785;35.645
1553639734;32.227;19.531;27.832;32.227;38.574
1553639734;37.598;21.973;35.645;45.898;29.785
1553639734;42.969;20.508;39.062;45.898;25.879
1553639734;40.527;22.949;37.598;32.227;25.879
1553639734;34.668;23.438;35.156;48.34;26.367
1553639734;21.484;23.926;34.668;47.363;25.879
1553639734;14.648;22.461;29.297;23.926;22.461
1553639734;21.484;19.531;29.785;21.484;22.461
1553639734;28.32;26.367;35.156;22.949;31.25
1553639734;41.016;28.809;36.621;28.809;35.156
1553639734;39.062;25.879;33.203;34.18;33.691
1553639734;30.762;25.879;31.738;41.992;34.668
1553639734;22.461;27.832;35.156;24.902;39.062
1553639734;32.227;30.762;37.598;20.996;41.504
1553639734;32.715;34.18;37.109;36.133;38.086
1553639734;37.598;35.156;37.109;30.762;38.574
1553639734;41.992;36.133;38.574;35.156;38.574
1553639734;35.156;35.156;37.598;38.086;40.039
1553639734;29.785;33.203;36.621;35.645;38.574
1553639734;53.711;29.297;34.18;53.223;37.598
1553639734;50.781;30.273;29.785;55.664;36.133
1553639734;16.602;31.738;29.785;42.48;33.203
1553639734;11.719;29.785;29.297;31.25;28.809
1553639734;8.301;28.32;29.297;16.113;25.879
1553639734;21.484;25.879;27.832;24.902;26.855
1553639734;26.855;23.438;27.344;40.039;31.738
1553639734;27.344;23.926;33.691;37.109;28.809
1553639734;33.691;25.391;31.25;37.109;25.391
1553639734;42.48;26.855;27.344;33.203;28.32
1553639734;27.344;27.832;26.367;28.809;34.18
1553639734;27.832;25.391;26.367;43.457;39.062
1553639734;30.762;24.902;29.785;57.617;34.668
1553639734;17.578;24.414;24.414;49.805;32.227
1553639734;37.598;24.902;21.973;47.363;37.598
1553639734;28.32;22.461;32.227;36.621;41.504
1553639734;24.414;25.879;36.621;25.879;33.203
1553639734;41.016;29.785;32.227;39.062;26.855
1553639734;26.367;30.762;31.25;48.828;28.32
1553639734;18.066;30.762;25.879;37.598;26.855
1553639735;22.949;28.809;20.02;25.879;19.531
1553639735;24.414;28.809;24.414;29.785;14.16
1553639735;21.973;25.879;30.273;27.832;16.113
1553639735;30.273;29.297;31.25;33.203;24.414
1553639735;36.621;32.715;28.32;38.574;21.973
1553639735;31.25;28.32;27.344;37.109;18.066
1553639735;16.602;23.926;26.367;42.48;22.949
1553639735;13.672;24.902;28.32;41.504;28.809
1553639735;36.133;30.762;30.273;37.109;31.738
1553639735;40.039;36.621;31.25;38.086;24.902
1553639735;15.137;36.133;32.227;32.227;24.902
1553639735;20.996;35.645;27.344;26.367;29.785
1553639735;38.574;36.621;30.273;26.855;28.32
1553639735;31.25;32.227;37.109;31.738;22.949
1553639735;12.695;29.785;38.574;49.316;21.973
1553639735;2.441;30.273;34.18;63.477;26.855
1553639735;13.184;30.762;26.855;43.945;37.109
1553639735;19.043;29.297;37.598;20.508;43.457
1553639735;20.02;28.809;42.969;19.043;37.109
1553639735;22.461;31.25;32.227;9.277;31.25
1553639735;10.254;31.25;36.621;19.531;34.668
1553639735;17.09;26.367;45.898;38.574;32.715
1553639735;20.02;21.484;41.992;38.574;26.855
1553639735;16.113;20.02;40.527;44.922;34.18
1553639735;17.09;22.949;42.48;44.922;33.691
1553639735;29.785;25.879;37.109;29.297;33.203
1553639735;50.293;27.832;26.367;35.156;30.273
1553639735;35.645;27.832;27.344;42.48;26.855
1553639735;21.973;25.879;32.715;35.156;31.738
1553639735;29.297;27.832;33.691;29.297;33.203
1553639735;36.621;30.762;29.785;32.715;42.969
1553639735;60.059;32.227;27.832;39.551;61.035
1553639735;32.715;30.273;36.621;41.016;42.969
1553639735;-15.625;27.832;41.504;33.691;19.043
1553639735;-14.648;28.32;35.645;22.949;11.23
1553639735;-5.371;24.902;31.25;29.297;10.254
1553639735;1.465;19.531;30.762;31.25;9.766
1553639735;-18.555;14.648;28.809;6.348;1.465
1553639735;-20.508;7.812;33.203;2.441;3.906
1553639735;-15.625;2.93;40.527;5.371;-2.441
1553639735;-26.367;3.418;35.645;-11.719;-18.555
1553639735;-29.785;4.883;33.203;-9.766;-11.719
1553639735;-31.738;4.883;37.109;-0.977;-0.488
1553639735;-33.691;5.371;34.668;-13.184;-21.484
1553639735;-48.34;3.418;27.832;0;-23.926
1553639735;-26.367;1.465;25.391;18.066;-4.395
1553639735;-1.953;8.301;22.949;20.02;0
1553639735;-19.531;10.742;24.414;9.277;-2.93
1553639735;-29.297;8.301;28.32;-2.441;0
1553639735;-20.508;7.324;28.32;2.441;2.93
1553639735;-7.812;10.254;29.297;10.742;14.648
1553639735;5.371;15.625;27.344;21.484;23.926
1553639735;19.043;17.578;29.297;14.16;18.555
1553639735;4.395;16.602;28.809;12.207;20.508
1553639735;-6.348;12.207;21.973;14.648;27.832
1553639735;11.719;13.184;26.855;14.16;28.32
1553639735;29.785;17.578;30.762;28.32;28.32
1553639735;30.273;16.602;25.391;31.738;32.715
1553639735;18.066;20.02;31.738;30.762;32.227
1553639735;24.414;18.066;37.598;22.949;32.227
1553639735;17.09;13.184;42.48;29.297;30.273
1553639735;14.16;13.672;46.387;51.27;30.762
1553639735;27.344;18.555;43.945;52.246;36.133
1553639735;16.602;22.949;37.598;41.504;42.48
1553639735;7.324;20.996;32.227;33.203;34.668
1553639735;9.277;18.066;25.879;20.996;27.344
1553639735;30.273;20.996;24.414;17.578;33.203
1553639735;31.738;24.414;25.879;22.461;38.086
1553639735;6.348;21.973;24.902;22.949;31.738
1553639735;16.113;19.043;26.855;30.762;25.879
1553639735;35.645;20.996;23.926;35.645;29.785
1553639735;34.668;22.461;28.809;40.039;35.156
1553639735;26.367;25.391;32.227;44.922;30.762
1553639735;24.414;28.32;27.344;30.273;28.32
1553639735;30.273;26.855;24.902;23.438;26.855
1553639735;26.855;24.414;32.227;28.809;20.996
1553639735;17.578;22.949;28.809;27.832;25.391
1553639735;45.41;25.391;28.809;35.645;31.25
1553639735;60.059;28.809;35.645;42.969;28.32
1553639735;19.043;29.785;33.203;36.621;28.809
1553639735;0.488;24.902;38.086;18.555;31.738
1553639735;19.531;22.949;38.086;14.648;26.367
1553639735;27.832;26.855;29.785;18.555;23.438
1553639735;19.531;28.32;27.344;15.625;26.367
1553639735;20.508;26.367;26.855;17.09;28.32
1553639735;15.137;26.367;24.414;21.484;25.879
1553639735;24.902;24.902;28.809;26.367;23.438
1553639735;40.527;24.902;27.344;27.344;24.414
1553639735;15.625;27.832;22.949;26.855;24.414
1553639735;7.324;24.414;26.367;22.461;24.414
1553639735;13.184;19.531;22.949;26.367;20.508
1553639735;16.113;20.996;19.043;30.762;19.531
1553639735;29.785;25.879;29.297;22.461;23.926
1553639735;29.297;26.367;33.691;19.043;24.902
1553639735;32.715;24.414;24.902;28.32;27.832
1553639735;38.086;28.32;22.461;29.785;28.809
1553639735;34.18;30.273;21.973;17.578;23.926
1553639735;23.926;27.344;20.508;24.902;26.855
1553639735;13.184;24.414;22.949;33.203;28.32
1553639735;17.09;26.367;27.344;33.203;23.926
1553639735;17.578;27.832;28.32;31.738;26.855
1553639735;23.926;22.949;24.902;29.785;31.25
1553639735;30.273;23.438;23.438;34.18;32.227
1553639735;44.922;29.785;15.625;29.785;27.832
1553639735;26.855;27.344;0;23.438;23.926
1553639735;0;17.578;19.531;24.902;27.344
1553639735;2.93;17.578;47.852;23.926;27.832
1553639735;25.879;25.879;43.945;25.879;27.832
1553639735;41.504;33.203;34.18;31.25;30.273
1553639735;16.113;35.645;34.668;35.156;31.25
1553639735;12.207;31.25;35.645;32.715;34.18
1553639735;24.902;28.32;32.227;29.785;30.762
1553639735;30.273;28.32;25.391;25.879;26.367
1553639735;17.578;31.738;21.973;14.648;28.32
1553639735;13.184;34.668;23.926;17.09;37.598
1553639735;20.02;34.668;24.414;21.484;38.086
1553639735;16.602;34.18;22.949;31.738;34.18
1553639735;35.156;37.109;20.508;31.25;37.109
1553639735;27.832;38.574;13.672;19.531;35.645
1553639735;3.418;37.598;4.883;23.926;41.016
1553639735;19.043;40.527;6.348;27.832;34.668
1553639735;48.34;39.062;9.277;37.598;41.016
1553639735;66.895;46.387;12.695;53.223;70.801
1553639735;34.18;51.758;37.109;41.016;52.246
1553639735;11.719;41.016;50.293;18.066;23.926
1553639735;20.02;31.738;48.34;3.418;22.949
1553639735;12.695;26.855;35.156;-7.812;23.926
1553639735;-3.418;25.391;20.508;-8.301;22.949
1553639735;-27.832;22.949;-4.883;-12.207;-2.93
1553639735;-41.016;20.996;-31.25;-29.785;-26.367
1553639735;-42.48;27.344;6.348;-25.879;-27.344
1553639735;-56.152;25.391;30.762;-38.574;-42.969
1553639735;-61.035;12.207;20.508;-47.363;-42.48
1553639735;-56.152;10.742;38.574;-40.527;-29.297
1553639735;-58.594;15.625;45.898;-48.828;-47.363
1553639735;-61.523;20.996;29.297;-40.039;-45.898
1553639735;-56.152;27.344;23.438;-32.227;-31.25
1553639735;-38.574;36.133;23.926;-32.715;-24.902
1553639735;-40.039;38.574;19.043;-29.785;-21.484
1553639735;-21.973;37.598;18.555;-13.672;-10.742
1553639735;-2.441;39.551;16.113;-2.93;5.371
1553639735;-22.461;39.551;11.23;-3.906;5.371
1553639735;-28.32;32.227;16.113;5.371;3.418
1553639735;-1.953;32.227;26.367;12.207;16.602
1553639735;5.859;34.18;30.273;9.277;21.484
1553639735;1.465;34.18;27.832;15.625;16.113
1553639735;5.371;35.156;26.367;13.672;15.625
1553639735;5.859;30.273;25.391;16.113;20.508
1553639735;15.137;29.785;24.414;13.672;28.809
1553639735;1.953;29.785;21.484;9.766;25.879
1553639735;0.977;28.32;17.09;11.23;20.508
1553639735;2.93;26.855;18.066;5.859;24.414
1553639735;10.742;27.344;12.207;14.16;32.715
1553639735;17.578;27.344;8.789;24.902;35.156
1553639735;8.301;26.367;22.949;24.414;31.25
1553639735;14.16;30.762;25.879;20.996;30.762
1553639735;16.602;31.738;20.02;20.02;31.25
1553639735;13.672;30.273;18.066;23.926;34.668
1553639735;10.254;27.344;21.484;34.18;39.551
1553639735;10.742;27.832;29.297;35.645;39.062
1553639735;20.508;33.691;32.227;32.227;42.969
1553639735;22.461;35.156;32.715;32.227;43.945
1553639735;17.09;34.18;35.645;30.273;37.598
1553639735;18.555;32.227;33.203;24.414;34.18
1553639735;27.344;29.297;30.273;30.273;37.109
1553639735;27.344;28.32;32.715;35.645;40.039
1553639735;20.508;30.762;32.227;27.832;36.621
1553639735;35.156;35.156;27.344;31.738;31.25
1553639735;35.156;38.086;23.438;39.551;24.414
1553639735;2.93;35.156;25.391;31.25;22.461
1553639735;11.719;28.809;25.879;21.484;28.32
1553639735;19.531;28.32;21.973;19.531;27.344
1553639735;17.09;34.18;27.832;32.227;21.973
1553639735;21.484;31.738;31.738;29.785;19.531
1553639735;23.438;26.855;23.926;26.367;21.973
1553639735;29.785;28.32;22.461;33.203;18.555
1553639735;33.203;29.297;27.832;21.973;23.438
1553639735;32.227;30.273;28.809;19.531;28.32
1553639735;17.578;29.785;30.762;38.086;29.785
1553639735;15.137;29.297;31.738;33.691;32.227
1553639735;22.949;28.809;9.277;26.855;33.203
1553639735;26.367;24.414;10.254;31.738;31.25
1553639735;26.855;24.414;46.387;40.527;34.18
1553639735;20.508;26.855;47.852;40.527;29.785
1553639735;14.16;26.855;33.203;29.785;17.578
1553639735;13.672;27.344;36.621;26.367;20.996
1553639735;20.508;27.832;39.062;36.621;38.086
1553639735;22.949;28.32;40.039;36.621;44.434
1553639735;28.32;27.832;31.738;31.25;28.32
1553639735;12.207;26.855;25.879;36.621;17.578
1553639735;10.742;26.367;28.32;39.551;18.555
1553639735;18.066;26.855;35.645;38.574;23.926
1553639735;8.301;27.832;42.969;37.109;27.832
1553639735;12.207;27.832;42.969;47.852;30.273
1553639735;19.043;27.344;35.156;45.41;30.762
1553639735;13.672;28.32;21.484;32.715;34.668
1553639735;13.184;20.996;22.461;32.715;33.691
1553639735;11.23;20.996;30.273;35.645;22.949
1553639735;2.93;36.133;31.738;34.18;20.996
1553639735;4.883;37.598;33.203;26.367;20.996
1553639735;9.277;32.227;36.621;23.926;24.414
1553639735;13.672;31.738;33.203;27.832;26.855
1553639735;10.742;31.25;34.668;21.484;19.043
1553639735;7.324;30.762;42.969;22.461;21.484
1553639735;2.93;28.32;44.922;26.367;29.297
1553639735;-6.836;27.832;41.504;26.855;24.414
1553639735;-5.371;30.273;38.574;30.273;22.461
1553639735;3.906;29.297;36.621;36.133;32.715
1553639735;17.578;28.809;35.156;31.25;36.133
1553639735;7.324;29.785;34.668;34.18;33.203
1553639735;3.418;32.227;33.203;45.41;30.762
1553639735;3.418;32.227;29.785;37.598;25.391
1553639735;-0.488;31.738;22.461;24.414;20.508
1553639735;-2.441;36.133;10.742;26.855;23.926
1553639735;-9.766;32.227;12.207;26.855;21.484
1553639735;-2.93;20.996;43.945;24.414;28.32
1553639735;1.465;20.508;52.246;26.855;34.668
1553639735;-6.836;28.809;35.645;30.273;37.109
1553639735;-2.93;32.715;46.387;28.809;37.598
1553639735;-0.488;38.574;49.805;35.645;30.762
1553639735;5.859;45.41;38.086;50.781;36.133
1553639735;10.742;38.574;36.621;37.598;39.551
1553639735;4.395;36.621;32.227;26.855;37.109
1553639735;2.441;37.109;25.879;25.879;32.715
1553639735;8.301;32.227;36.133;27.344;36.621
1553639735;21.973;37.109;42.969;54.199;50.781
1553639735;20.996;41.992;44.434;54.688;50.293
1553639735;16.113;37.109;40.039;44.434;48.34
1553639735;18.555;32.227;37.598;44.922;52.246
1553639735;10.742;32.227;37.109;36.133;51.27
1553639735;-7.812;32.715;34.18;32.227;42.969
1553639735;-4.395;33.203;32.715;43.457;42.969
1553639735;4.395;31.738;35.156;42.48;40.039
1553639735;4.395;32.715;33.691;25.879;40.039
1553639735;2.93;35.156;25.391;26.367;42.48
1553639735;-5.859;35.645;26.855;19.531;25.391
1553639735;-10.254;27.832;32.227;20.508;15.625
1553639735;-16.602;20.996;35.156;24.902;9.277
1553639735;-22.949;24.414;34.668;6.836;2.441
1553639735;-19.043;24.414;36.621;-6.836;-3.418
1553639735;-26.367;22.949;40.039;-8.301;-6.348
1553639735;-25.391;27.344;39.551;-4.395;-9.766
1553639735;-27.832;26.367;44.434;-12.695;-10.742
1553639735;-35.645;26.367;50.293;-3.418;0
1553639735;-29.785;36.133;48.34;5.371;-1.953
1553639735;-40.039;36.621;41.016;-25.391;-27.832
1553639735;-64.941;31.738;40.527;-44.434;-41.992
1553639735;-59.082;36.133;43.457;-46.387;-45.41
1553639735;-49.316;49.316;41.992;-50.781;-54.688
1553639735;-66.895;54.688;43.457;-48.34;-62.012
1553639735;-73.242;53.223;48.828;-52.734;-66.406
1553639735;-70.312;63.477;52.246;-64.453;-77.637
1553639735;-93.262;70.312;48.34;-84.961;-98.633
1553639735;-117.676;68.848;48.34;-96.68;-107.91
1553639735;-116.211;75.195;53.711;-101.074;-104.004
1553639735;-113.77;77.637;55.176;-111.816;-108.887
1553639736;-116.211;80.078;59.57;-117.676;-126.953
1553639736;-127.93;86.914;61.035;-125.977;-146.973
1553639736;-130.371;89.355;58.594;-142.09;-147.949
1553639736;-114.746;95.215;56.641;-155.273;-139.16
1553639736;-130.859;99.609;56.641;-154.785;-141.602
1553639736;-135.742;98.633;58.105;-149.414;-139.648
1553639736;-126.465;102.051;62.012;-145.02;-135.254
1553639736;-124.023;103.516;63.965;-145.02;-134.766
1553639736;-132.812;104.98;61.523;-137.695;-128.418
1553639736;-130.371;108.398;62.012;-123.535;-122.07
1553639736;-123.047;108.887;61.035;-128.906;-123.535
1553639736;-135.254;111.816;56.641;-125.977;-113.281
1553639736;-116.699;110.84;54.199;-110.84;-91.797
1553639736;-97.656;111.328;54.688;-103.027;-85.449
1553639736;-95.215;114.746;54.688;-107.422;-87.891
1553639736;-106.445;113.281;53.223;-125.977;-95.215
1553639736;-95.703;116.211;52.246;-120.117;-95.215
1553639736;-84.473;116.211;50.781;-113.77;-79.102
1553639736;-86.426;114.746;51.758;-96.68;-68.848
1553639736;-89.355;115.234;50.293;-67.871;-65.918
1553639736;-85.938;113.77;49.805;-75.684;-53.711
1553639736;-75.684;115.723;52.246;-80.566;-44.922
1553639736;-81.055;114.258;52.734;-91.309;-53.223
1553639736;-80.566;113.281;53.711;-98.145;-63.477
1553639736;-77.637;119.629;47.363;-63.965;-53.223
1553639736;-74.219;123.535;43.945;-47.363;-40.527
1553639736;-65.918;121.582;42.969;-66.895;-52.246
1553639736;-70.801;124.023;41.016;-74.219;-51.758
1553639736;-57.129;125.977;37.109;-65.918;-37.109
1553639736;-41.504;118.652;35.156;-56.152;-32.227
1553639736;-59.57;120.117;40.039;-53.223;-39.551
1553639736;-66.406;120.605;37.598;-65.43;-47.852
1553639736;-54.199;117.188;32.227;-51.27;-33.691
1553639736;-38.574;117.676;36.133;-20.02;-12.207
1553639736;-35.645;113.281;39.551;-30.762;-22.461
1553639736;-53.223;113.281;37.109;-60.059;-41.016
1553639736;-48.34;115.723;35.156;-59.57;-37.109
1553639736;-26.855;114.258;40.039;-46.875;-35.645
1553639736;-31.25;116.211;41.504;-40.527;-39.551
1553639736;-42.969;112.793;38.086;-45.41;-46.387
1553639736;-52.734;103.516;33.203;-32.715;-45.898
1553639736;-41.016;98.633;33.203;-17.09;-35.645
1553639736;-33.203;95.215;37.598;-26.367;-41.016
1553639736;-54.199;93.262;37.109;-48.34;-62.012
1553639736;-70.801;94.238;36.621;-64.941;-77.148
1553639736;-44.434;89.355;35.645;-53.223;-62.988
1553639736;-16.113;82.52;31.738;-32.715;-37.109
1553639736;-22.461;82.52;30.762;-42.48;-40.039
1553639736;-25.391;85.938;31.738;-46.875;-59.57
1553639736;-26.367;84.961;30.273;-36.621;-66.406
1553639736;-33.691;83.008;29.297;-41.992;-56.152
1553639736;-20.508;78.613;29.785;-51.27;-42.969
1553639736;-7.812;75.195;29.785;-51.27;-42.48
1553639736;-18.066;80.566;31.25;-34.668;-37.109
1553639736;-20.508;79.102;35.156;-21.484;-33.691
1553639736;-23.438;69.824;33.691;-16.602;-44.434
1553639736;-36.621;66.895;29.297;-34.18;-56.152
1553639736;-20.02;66.895;26.855;-49.805;-53.223
1553639736;-4.883;68.848;29.785;-33.691;-34.668
1553639736;-12.695;63.477;32.715;-20.508;-23.438
1553639736;-23.438;62.012;33.691;-22.949;-34.668
1553639736;-15.625;62.5;31.25;-45.41;-40.039
1553639736;-16.113;57.129;31.25;-56.641;-38.086
1553639736;-25.391;60.059;30.762;-38.086;-28.809
1553639736;-10.742;62.5;29.785;-24.902;-17.09
1553639736;0.488;57.617;33.691;-17.578;-9.766
1553639736;-12.695;53.223;37.109;-19.531;-1.465
1553639736;-13.184;54.688;34.18;8.789;-0.977
1553639736;29.297;56.641;31.25;31.738;-8.301
1553639736;20.02;56.641;33.203;-8.301;-7.324
1553639736;-23.438;59.57;28.32;-34.668;13.184
1553639736;-20.508;55.664;24.902;-24.414;33.691
1553639736;-15.137;48.828;30.762;-14.16;39.062
1553639736;-15.137;41.016;40.039;-1.953;33.203
1553639736;-8.789;37.109;41.016;-17.578;18.555
1553639736;-18.555;41.504;41.992;-24.414;16.113
1553639736;-12.695;47.363;43.457;-7.324;22.461
1553639736;-9.766;49.805;40.527;-6.348;18.555
1553639736;-10.254;50.293;41.016;3.418;20.02
1553639736;-3.418;47.852;39.062;14.648;28.809
1553639736;8.301;44.922;36.621;13.184;39.551
1553639736;21.484;47.363;35.156;11.23;34.668
1553639736;-0.488;44.434;35.156;15.137;19.531
1553639736;-7.812;40.039;34.668;29.297;19.531
1553639736;15.137;38.574;35.156;34.18;39.062
1553639736;14.648;39.551;38.086;37.598;40.527
1553639736;4.883;41.504;39.551;24.414;9.766
1553639736;7.324;42.48;37.109;0;8.789
1553639736;20.02;43.457;31.738;9.766;29.785
1553639736;20.508;40.527;34.668;21.484;30.273
1553639736;-3.906;35.645;38.574;20.02;8.789
1553639736;-17.578;35.645;38.574;15.137;-7.812
1553639736;-14.648;38.574;35.645;17.09;-6.836
1553639736;-5.859;38.086;32.227;18.066;-1.953
1553639736;3.418;39.062;33.203;23.926;1.465
1553639736;11.719;39.551;29.297;30.762;16.113
1553639736;14.16;31.738;32.227;31.738;31.738
1553639736;-0.488;29.785;38.574;9.277;15.137
1553639736;-20.02;35.645;35.645;-7.324;-10.742
1553639736;-12.695;36.133;31.25;15.137;-3.906
1553639736;5.371;33.203;33.203;20.996;5.371
1553639736;4.395;34.668;36.133;12.695;3.418
1553639736;-0.488;37.598;33.691;11.719;0.488
1553639736;22.949;35.156;33.203;26.367;-6.836
1553639736;31.25;33.203;33.691;40.039;-11.23
1553639736;4.395;31.738;37.598;22.461;-13.672
1553639736;-19.531;27.344;39.062;-0.977;-8.301
1553639736;-13.184;20.996;36.621;-7.812;-4.883
1553639736;0.977;20.508;39.062;-3.418;-19.531
1553639736;-14.648;23.438;38.086;-9.277;-39.551
1553639736;-27.344;24.902;33.691;-22.461;-43.457
1553639736;-9.766;28.32;30.762;-28.32;-39.062
1553639736;3.906;32.227;29.785;-15.137;-25.879
1553639736;0.977;29.297;27.344;-0.977;-13.184
1553639736;14.648;25.391;23.926;11.719;-3.418
1553639736;13.184;25.879;26.855;10.742;3.418
1553639736;-11.23;22.461;33.691;16.602;1.953
1553639736;-4.395;19.531;38.574;23.926;10.742
1553639736;11.719;16.113;42.48;26.855;28.809
1553639736;11.23;14.16;42.48;41.016;32.715
1553639736;5.371;15.625;39.551;15.625;11.719
1553639736;3.906;20.508;35.645;-12.207;0
1553639736;-1.953;23.926;29.785;-9.277;-0.488
1553639736;-10.254;26.367;25.391;-19.531;0.977
1553639736;-8.301;26.855;24.902;-20.508;7.812
1553639736;-9.277;23.438;27.344;-8.301;8.789
1553639736;-10.742;25.879;26.855;0;11.719
1553639736;-1.953;30.273;24.414;5.859;21.973
1553639736;-3.906;29.297;25.391;21.484;25.879
1553639736;-9.766;27.344;26.855;51.27;22.949
1553639736;0;20.996;26.855;56.152;36.133
1553639736;-1.465;18.555;31.25;31.738;56.152
1553639736;-7.324;22.461;34.18;8.301;59.57
1553639736;5.859;21.484;28.809;2.93;58.594
1553639736;15.625;18.066;29.297;15.625;61.035
1553639736;22.949;15.625;33.203;26.367;67.871
1553639736;17.09;15.625;27.832;34.18;75.195
1553639736;9.766;18.066;27.832;50.781;72.266
1553639736;15.625;15.137;36.621;68.359;67.871
1553639736;23.926;9.766;37.109;56.152;67.871
1553639736;22.949;13.672;36.621;37.109;70.801
1553639736;24.902;17.578;41.504;36.133;65.43
1553639736;35.156;14.648;45.898;51.758;65.43
1553639736;24.414;14.16;47.852;46.387;55.176
1553639736;-0.977;21.484;42.48;29.297;35.156
1553639736;-4.883;23.926;39.551;45.898;35.645
1553639736;21.484;20.508;35.156;64.941;39.062
1553639736;23.438;20.02;31.25;59.082;37.109
1553639736;15.137;18.555;35.645;54.199;36.621
1553639736;5.859;18.066;37.109;42.969;33.203
1553639736;1.953;17.09;36.621;29.785;31.738
1553639736;12.695;13.672;40.527;38.086;34.18
1553639736;23.438;18.066;42.48;48.828;41.504
1553639736;9.766;23.438;41.992;52.734;31.25
1553639736;2.93;26.367;39.551;43.457;8.789
1553639736;20.508;30.762;33.691;42.48;14.16
1553639736;25.879;35.645;30.273;40.039;20.996
1553639736;7.324;29.785;36.133;33.203;9.766
1553639736;-1.953;20.508;43.457;26.855;2.93
1553639736;-0.977;19.531;45.898;24.902;-3.906
1553639736;4.883;24.414;39.062;28.32;-10.254
1553639736;2.93;24.902;33.691;27.832;-9.277
1553639736;-10.742;21.484;39.062;25.391;-10.742
1553639736;3.418;16.113;44.922;47.852;-3.906
1553639736;15.137;13.184;41.992;39.062;2.93
1553639736;11.719;17.578;35.156;-1.465;-0.977
1553639736;8.301;20.996;31.25;6.836;-2.93
1553639736;8.789;24.414;27.832;6.836;-3.906
1553639736;-1.953;24.902;26.367;-11.23;-2.441
1553639736;-6.348;20.996;32.227;-8.301;4.883
1553639736;4.883;17.09;38.086;12.695;2.441
1553639736;-2.93;17.09;37.598;19.043;-5.859
1553639736;5.371;15.137;35.645;0.977;-6.348
1553639736;16.602;14.16;36.621;-1.953;0
1553639736;9.277;14.648;35.156;-1.953;0.488
1553639736;-3.418;13.184;33.691;-2.93;-16.113
